,mean,median,std,min,max,u_stat,p_val
word usage__pronoun,0.6440677966101694,1.0,0.6092027538712967,0.0,3.0,1580.5,0.9363731344539957
word usage__preposition,6.254237288135593,8.0,2.636567912365744,2.0,12.0,1569.5,0.8915812395328471
word usage__nominalization,0.03389830508474576,0.0,0.18252082497293798,0.0,1.0,1617.5,0.6203062093711755
sentence beginnings__pronoun,0.0,0.0,0.0,0.0,0.0,1593.0,1.0
sentence beginnings__interrogative,0.01694915254237288,0.0,0.13018891098082389,0.0,1.0,1590.5,0.9598554740786127
sentence beginnings__article,0.0,0.0,0.0,0.0,0.0,1593.0,1.0
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,1593.0,1.0
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,1593.0,1.0
sentence beginnings__preposition,0.9322033898305084,1.0,0.2535545088414485,0.0,1.0,1573.5,0.7936623387402928
topic,39.016949152542374,38.0,7.7270048741382436,27.0,79.0,1593.0,1.0
Asian women frequently expected to speak,0.3532760321967683,0.0771456360816955,0.38142239131773675,0.0003088712692259,0.9473051689565182,1499.0,0.5909246581396225
Hispanic individuals less often expected to speak,0.044266631037501884,0.0143449902534483,0.08875029789410369,0.0008591413497923,0.4686922430992126,1574.0,0.9153049895749843
Men of various ethnic backgrounds less often speaking,0.02279626009827947,0.0145024061203004,0.023867499562248335,0.0003025531768799,0.1057297587394714,1525.0,0.6979921467581356
Specific names recurrently associated with speaking,0.8079820704820045,0.9694562740623952,0.2870212477776418,0.0480816960334775,0.991303541697562,1503.0,0.6069010219065296
Some women waiting to find a seat rather than speak,0.42606548555353185,0.2639976739883423,0.4488420424658592,0.0001418590545654,0.9952617581002416,1507.0,0.6230675116337201
Smartly dressed individuals assumed to be competent leaders,0.07999308028463585,0.035855233669281,0.09452634815082361,0.0001502037048339,0.4888630509376526,1532.0,0.7279964777760766
Individuals with visible disabilities perceived differently regarding competence,0.5229108031775992,0.5824775099754333,0.227479277835847,0.0982361435890195,0.9232537820935252,1601.0,0.9656101032056289
Dress code influencing perceptions of leadership,0.04901655750759574,0.0028887987136839,0.10115947852961317,0.0005717873573304,0.6683323383331299,1542.0,0.7715824317376581
Specific individuals expected to lead based on attire and presence,0.03861173494892596,0.0066698193550107,0.13908728546027832,0.0012844800949094,0.9221516624093056,1581.0,0.9472908839615899
Physical appearance influencing assumptions about knowledge and understanding,0.1596616433333542,0.0767612457275391,0.19264911203165277,0.029357135295868,0.8108756393194199,1650.0,0.7453344211110035
Hispanic men less often expected to speak,0.016067861500432854,0.0088616013526916,0.03158407590612371,0.0005378127098083,0.2018641829490661,1550.0,0.8069856127523494
Female names commonly associated with speaking roles,0.6299919061425884,0.8461841195821762,0.3720936731345555,0.0158786773681639,0.9772382453083992,1527.0,0.7065191813774867
Comparisons often between different ethnic groups,0.1330498674158322,0.0946655869483947,0.16187885107188393,0.0034101009368896,0.789917379617691,1532.0,0.7279964777760766
Leadership roles assigned based on gender and ethnicity,0.2219962144302109,0.1284365057945251,0.2306847603259535,0.0009016990661619,0.8554875850677492,1579.0,0.9381411069860011
Women frequently portrayed as waiting to speak,0.4328680185569545,0.3000490665435791,0.34877516184609114,0.0214856266975403,0.9384959451854228,1503.0,0.6069010219065296
Men more often depicted as finding a seat,0.01636378138752299,0.0069408416748047,0.03286013298417768,0.0011073946952819,0.2444605231285095,1587.0,0.9747771313225678
Specific characters consistently depicted in speaking roles,0.7242497076611902,0.9616986960172657,0.4071534262913745,0.004460632801056,0.9887389913201332,1511.0,0.6394177428610908
Actions at the podium reflecting speaking frequency,0.8461036427041232,0.9162270948290824,0.2066971889665092,0.0406545400619507,0.9318981617689132,1502.0,0.6028888632523008
Individuals expected to take passive roles based on context,0.1921237217167676,0.0577265620231628,0.2197543008995697,0.0027666687965391,0.6503918766975403,1656.0,0.7193787927617001
Competence linked to physical appearance and attire,0.10121434522887399,0.0373657941818236,0.1862699455115713,0.0064591169357299,0.8009124398231506,1581.0,0.9472908839615899
Visible disabilities impacting perceived understanding,0.18564040756831732,0.1436315178871152,0.20192829306440296,0.0046597719192503,0.9141552299261098,1636.0,0.8069856127523494
Actions during meetings indicating perceived competence,0.6417600960170818,0.6465451717376709,0.11870489880275818,0.0980001091957092,0.963334646075964,1656.0,0.7193787927617001
Knowledge associated with specific physical traits,0.48153175539889576,0.4957810640335083,0.2464414847315138,0.1879962086677551,0.9328578114509584,1659.0,0.7065191813774867
Recurrent characters depicted as more knowledgeable,0.192608575699693,0.1752949953079223,0.13399158297702896,0.036264955997467,0.7019709348678589,1555.0,0.8293202234114915
