,mean,median,std,min,max,u_stat,p_val
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,3002.0,1.0
sentence info__type_token_ratio,0.7964722706087658,0.8181818181818182,0.08527929596756272,0.65,0.9047619047619048,2964.5,0.8935415701645266
sentence info__characters,166.18987341772151,126.0,64.37730846234228,105.0,292.0,3017.5,0.9571545303362132
sentence info__syllables,48.11392405063291,37.0,18.227893067671463,30.0,84.0,2988.0,0.9613413349603892
sentence info__words,33.721518987341774,27.0,14.247749897800562,21.0,60.0,3012.5,0.9710587214738116
sentence info__wordtypes,25.772151898734176,22.0,8.221219210674553,17.0,41.0,2968.0,0.9034842496142041
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,3002.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,3002.0,1.0
sentence info__long_words,7.265822784810126,6.0,2.951352843903586,4.0,16.0,2998.0,0.9898828192466412
sentence info__complex_words,3.1139240506329116,2.0,1.4499101808799328,2.0,5.0,2997.0,0.9847778032341628
sentence info__complex_words_dc,10.278481012658228,8.0,4.657325932612358,4.0,18.0,2992.5,0.9731172192514046
word usage__tobeverb,2.088607594936709,2.0,1.123066696854022,1.0,4.0,2990.5,0.9668988160004972
word usage__auxverb,0.3670886075949367,0.0,0.4850909296170712,0.0,1.0,2998.0,0.9880322814010685
word usage__conjunction,1.0,1.0,0.0,1.0,1.0,3002.0,1.0
word usage__pronoun,1.0,1.0,0.0,1.0,1.0,3002.0,1.0
word usage__preposition,4.10126582278481,3.0,1.4552727888512134,3.0,6.0,2998.0,0.9880322814010685
word usage__nominalization,0.3670886075949367,0.0,0.4850909296170712,0.0,1.0,2998.0,0.9880322814010685
sentence beginnings__pronoun,0.0,0.0,0.0,0.0,0.0,3002.0,1.0
sentence beginnings__interrogative,0.0,0.0,0.0,0.0,0.0,3002.0,1.0
sentence beginnings__article,0.0,0.0,0.0,0.0,0.0,3002.0,1.0
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,3002.0,1.0
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,3002.0,1.0
sentence beginnings__preposition,0.0,0.0,0.0,0.0,0.0,3002.0,1.0
topic,24.0,24.0,0.0,24.0,24.0,3002.0,1.0
African American individuals interacting with authority figures.,0.7100097656580089,0.9538120031356812,0.39668178370033713,0.0039734840393066,0.9986726751085372,3014.0,0.9671638198143105
Comparisons between African American and Latino individuals.,0.24191858374242542,0.0456019639968872,0.33253152347879045,0.0036059021949768,0.9690919499844312,3052.0,0.8593580717383762
Scenarios involving Black individuals contrasted with White individuals.,0.6343462348420503,0.8171113133430481,0.3372268134350951,0.0109688639640808,0.9954449157230556,3006.0,0.9900038188253386
Interactions between African American and Asian individuals.,0.25928162623055373,0.1096853613853454,0.3026015748844702,0.0058049559593198,0.9407584071159364,2986.0,0.9557527431629038
Situations involving African American and Arab individuals.,0.14398807743741077,0.024436056613922,0.28162244929793906,0.0005856752395627,0.996384002035484,3028.0,0.9272697880735231
Comparisons between male and female responses in confrontations.,0.7716429279527709,0.8640914559364319,0.23348768377201742,0.182908296585083,0.9855256155133248,2959.0,0.879081242524928
Female individuals displaying assertive or calm behavior.,0.8194734227749272,0.9012978002429008,0.2244485609278667,0.086405634880066,0.9937880286015572,3035.0,0.9073848525397245
Male individuals depicted as calm or seeking solutions.,0.13390100851089135,0.0013119578361512,0.25476403927139335,0.0001161098480223,0.8806319832801819,3046.0,0.8762579611223837
Gender-specific reactions to conflict situations.,0.880513935856804,0.8906079232692719,0.05379524273532204,0.7232619822025299,0.963955357670784,3015.0,0.9643103286620346
Analysis of gendered emotional responses in challenging scenarios.,0.9386545715358439,0.9362351968884468,0.016221375213150785,0.9011902362108232,0.9650327675044535,2974.0,0.9215831900537188
Yelling or expressing anger towards authority figures.,0.711843884272996,0.949657678604126,0.43075734723169506,0.000620126724243,0.997362271184102,2964.0,0.8932160476443683
Calm and collected responses in stressful situations.,0.19900699921801115,0.0002830624580384,0.25211613201259453,0.0001275539398192,0.6581671237945557,3035.0,0.9073848525397245
Seeking solutions vs. expressing dissatisfaction.,0.2335735903227631,0.1238859295845029,0.2977941541241365,0.0157796144485472,0.9390364028513432,2980.0,0.9386538468594153
Gender-specific emotional reactions.,0.8440791612278812,0.8772727400064468,0.08815853201637039,0.6135853826999664,0.9655732661485672,3002.0,1.0
Ethnicity-based emotional portrayals.,0.8405492673804865,0.8644302487373352,0.14664868346558357,0.1816021800041196,0.9696803223341705,2982.0,0.944350728283756
Parents advocating for their children’s well-being.,0.9715540323972325,0.9733509942889214,0.015254581302541221,0.9368109256029128,0.9917351845651864,3037.0,0.9017135358281322
Different approaches to addressing bullying (aggressive vs. diplomatic).,0.8479038266512223,0.8357071727514267,0.1123194744249349,0.5887907147407532,0.988270714879036,2958.0,0.876258752345116
Cultural differences in parental advocacy styles.,0.6608397732901422,0.7303113639354706,0.22370339717610485,0.1547872424125671,0.9499711841344834,2994.0,0.9785816243696402
Gendered differences in parental protective behavior.,0.7810512238854095,0.776448592543602,0.10381815329393429,0.5627664923667908,0.9326596707105635,2985.0,0.9529012988465697
Varied emotional responses of parents to bullying.,0.886553544509873,0.8833092600107193,0.08354895977534654,0.7425059676170349,0.9928311049006882,3005.0,0.9928597790988695
Strategies for resolving disputes with authority figures.,0.3102549789827081,0.1989107131958005,0.21300294160100933,0.0984276533126832,0.8013663291931152,2954.0,0.8649848718662366
Effectiveness of calm vs. aggressive approaches.,0.20260712202591227,0.1149284839630127,0.16459167679617645,0.0439010858535767,0.60596564412117,2983.0,0.9472002550248517
Cultural influences on conflict resolution styles.,0.39881654941960226,0.3158228993415832,0.3017633401505292,0.0314231514930724,0.8912354037165642,3001.0,0.9985719375212202
Gender-specific methods of conflict resolution.,0.6872094345243671,0.7445602416992188,0.15323989348523684,0.2745750546455383,0.9086532816290857,2968.0,0.9045485855684469
Comparative analysis of resolution strategies across different demographics.,0.5163075827722308,0.5626810193061829,0.2668302063184071,0.1148395016789436,0.915981113910675,3018.0,0.9557527431629038
