,mean,median,std,min,max,u_stat,p_val
word usage__tobeverb,1.870503597122302,1.0,1.1536616712878005,0.0,5.0,215318.0,0.016950496654423972
word usage__auxverb,0.02877697841726619,0.0,0.16778376539443354,0.0,1.0,223215.5,0.0018612326036580558
word usage__conjunction,1.6115107913669064,1.0,0.7373158464941589,0.0,3.0,219716.0,0.03485746942535673
word usage__pronoun,1.079136690647482,1.0,1.0219670447722682,0.0,5.0,164413.0,2.2889605117166485e-11
word usage__preposition,5.676258992805756,5.0,2.5027979338440507,1.0,13.0,289935.5,0.000128887691092163
word usage__nominalization,0.5971223021582733,0.0,0.840284841805786,0.0,4.0,289271.5,6.72904830432618e-07
sentence beginnings__pronoun,0.0,0.0,0.0,0.0,0.0,206484.5,6.190179976533269e-07
sentence beginnings__interrogative,0.007194244604316547,0.0,0.08481889296799709,0.0,1.0,239860.0,0.22048572757081353
sentence beginnings__article,0.014388489208633094,0.0,0.11951662978045265,0.0,1.0,193658.0,6.349375916022449e-09
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,235674.5,0.030057865072461575
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,243667.0,1.0
sentence beginnings__preposition,0.6762589928057554,1.0,0.46959475804621736,0.0,1.0,379120.0,6.763669677532612e-76
topic,34.76978417266187,30.0,14.4790285859812,3.0,73.0,171181.0,2.5591260768846475e-09
