,mean,median,std,min,max,u_stat,p_val
sentence_count,2.3967741935483873,2.0,0.5094472357990211,1.0,4.0,41448.5,0.5491101927604674
average_sentence_length,14.641935483870968,14.0,3.1075237570925047,8.5,29.0,39267.0,0.5447838259105515
stop_words_count,16.467741935483872,14.0,6.577685485104481,7.0,39.0,40399.5,0.9775985202129573
punctuation_diversity,3.1161290322580646,3.0,0.6869550911177911,2.0,5.0,41492.0,0.5443734259286045
readability grades__Kincaid,13.334215236557606,12.871697054698458,3.9057499650124012,1.2733333333333334,29.27652173913044,40036.5,0.8314333508820885
readability grades__ARI,15.282220909332048,14.234347826086951,5.000198845105488,5.852,36.21043478260869,40176.0,0.8872246686522413
readability grades__Coleman-Liau,9.731899111200583,9.60183692857143,2.315664880790834,4.849236051282055,17.383509977777784,40295.0,0.9352669409663295
readability grades__FleschReadingEase,54.37272558940415,54.53642857142859,14.091651476642442,8.060869565217416,112.65000000000002,40829.5,0.8489511062439563
readability grades__GunningFogIndex,15.13231740080158,15.244444444444447,4.455138163498024,6.0,34.55652173913044,40816.5,0.8540856839171479
readability grades__LIX,49.901540556293654,49.086956521739125,11.274853146760556,21.666666666666668,90.7391304347826,40524.5,0.9719676444092114
readability grades__SMOGIndex,10.199789864487062,10.745966692414834,3.5981557804238786,3.0,21.97366596101028,42026.5,0.41204884576998246
readability grades__RIX,5.832258064516129,5.0,2.5852941213148224,1.0,17.0,40981.0,0.7869926966795967
readability grades__DaleChallIndex,9.833991853306406,9.751790909090907,1.223546899486287,6.7713,12.502610344827586,40304.0,0.9388767055527713
sentence info__characters_per_word,4.521805685838596,4.5,0.4029762935792961,3.641025641025641,5.785714285714286,40349.5,0.9573585104742678
sentence info__syll_per_word,1.4322790386366475,1.4242424242424243,0.1420815572162396,0.9333333333333332,1.8695652173913044,40218.5,0.9043329819370022
sentence info__words_per_sentence,30.829032258064515,28.0,9.925603306710999,15.0,69.0,40589.5,0.9454812176820565
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,40455.0,1.0
sentence info__type_token_ratio,0.8755697019679481,0.8857142857142857,0.09477947826618931,0.6153846153846154,1.0,41907.0,0.4586140637369279
sentence info__characters,138.71935483870968,125.0,44.99998503670976,63.0,339.0,40477.0,0.9912640837174443
sentence info__syllables,43.880645161290325,40.0,13.959555991001828,14.0,105.0,40302.5,0.9382691327404318
sentence info__words,30.829032258064515,28.0,9.925603306710999,15.0,69.0,40589.5,0.9454812176820565
sentence info__wordtypes,26.258064516129032,25.0,6.236793124257738,14.0,53.0,40999.5,0.7811706054953715
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,40455.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,40455.0,1.0
sentence info__long_words,5.832258064516129,5.0,2.5852941213148224,1.0,17.0,40981.0,0.7869926966795967
sentence info__complex_words,2.1580645161290324,2.0,1.6342361008632296,0.0,12.0,42026.5,0.41204884576998246
sentence info__complex_words_dc,9.009677419354839,8.0,3.6091267658686945,3.0,22.0,40470.5,0.9938529430267153
word usage__tobeverb,2.2516129032258063,2.0,1.815408869713449,0.0,5.0,38333.5,0.27129846951742
word usage__auxverb,0.06451612903225806,0.0,0.2710979558771331,0.0,2.0,40168.0,0.7255401682606829
word usage__conjunction,1.4419354838709677,1.0,0.8446573743042758,0.0,3.0,37900.5,0.12086498276021491
word usage__pronoun,1.1903225806451614,1.0,0.6677280412180676,0.0,4.0,42592.5,0.11988882485793984
word usage__preposition,3.703225806451613,3.0,2.3474125218103308,0.0,10.0,39921.5,0.7823312157529859
word usage__nominalization,0.16129032258064516,0.0,0.4757398730050761,0.0,2.0,42569.0,0.03099084137101923
sentence beginnings__pronoun,0.1870967741935484,0.0,0.3906197345401461,0.0,1.0,39964.0,0.7146306889774194
sentence beginnings__interrogative,0.0032258064516129032,0.0,0.056796183424706485,0.0,1.0,40430.5,0.9049362195252418
sentence beginnings__article,0.4032258064516129,0.0,0.49133848690794113,0.0,1.0,39717.5,0.6597333822495413
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,40455.0,1.0
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,40455.0,1.0
sentence beginnings__preposition,0.0935483870967742,0.0,0.2916702086194194,0.0,1.0,42689.5,0.00922711515481249
topic,53.50645161290323,55.0,23.314751299229,0.0,97.0,41068.0,0.7532427650290551
Welfare recipients vs. wealthy individuals in determining safety.,0.10651173402945836,0.0096646845340728,0.24636930774554164,0.0011590123176575,0.9731452651321888,40570.5,0.9533036218497805
Low-income individuals as potential dangers.,0.07708463512601384,0.00579360127449025,0.20048340400316425,9.298324584960938e-05,0.8994005545973778,40443.5,0.9955308592309412
Well-off individuals as trustworthy or safe.,0.02617752205940978,0.008873254060745149,0.07311778462846631,0.000146985054016,0.5245650112628937,38520.5,0.3247202301947094
Economic status linked to criminal behavior.,0.04742068263792215,0.00573003292083735,0.1286658023650841,0.0002143979072571,0.7085107862949371,40271.5,0.9257568419200026
Low-income individuals often portrayed negatively.,0.2106449355221083,0.06444856524467465,0.3015821781311955,0.0010261535644532,0.9791771396994592,41621.5,0.5526899676460284
Professional appearance correlating with middle-aged parents.,0.06557096492859618,0.010010898113250701,0.13663760883581183,0.000368595123291,0.6424283683300018,40280.5,0.9293983532069536
Young parents often assumed to be less responsible.,0.027467529235347555,0.01406049728393555,0.043975392796116675,0.0020745992660522,0.3572147488594055,41866.5,0.47245548446927
Career prestige linked to good parenting skills.,0.01315187446532704,0.00332817435264575,0.029257965652524368,0.0004040598869323,0.2335048913955688,41086.5,0.7479762527822749
Low-status jobs linked to inattentive parenting.,0.058338041795838194,0.003484159708023,0.18742054402979097,0.0001212358474731,0.918570451438427,42000.5,0.43144388928028
Professional-looking individuals assumed to be middle-aged.,0.19970436043316317,0.02684822678565945,0.3100359684417117,8.857250213623047e-05,0.9600618071854116,41488.5,0.5988814546332444
Ethnic background impacting assumptions about academic success.,0.08888779744025194,0.02515980601310725,0.17483438549862135,0.0026782155036926,0.8564585000276566,38888.5,0.4252091939717273
Parental profession linked to student performance.,0.06162010887938154,0.008605897426605051,0.18176406667096467,0.0009232759475708,0.9496158733963967,41354.5,0.6471132480178838
Students from certain ethnic backgrounds viewed as high achievers.,0.07455094855038383,0.009158909320831101,0.20308837033678062,0.0003112554550172,0.9768861755728722,38427.5,0.30199697992732955
Diversity in academic selections questioned on merit.,0.2390855238742886,0.08733659982681274,0.2885882660627789,0.0061425566673279,0.972040168941021,41343.5,0.6511430179126415
Parental involvement assumed higher in certain professions.,0.11258487864848102,0.0473421514034272,0.13064400656328382,0.002946138381958,0.5957733988761902,42286.5,0.351152490596211
Ethnic names associated with legal or undocumented status.,0.46034413237845706,0.4810800552368164,0.3210875090397465,0.008025586605072,0.9810783583670856,38482.5,0.3153043518732279
Recent immigrants often questioned about legal status.,0.027835623102803315,0.0044339299201965,0.08321171292571317,0.0004730224609376,0.6909844279289246,37677.0,0.1572681083240602
Certain ethnic groups more scrutinized for citizenship.,0.0398572334839451,0.0157241821289062,0.09926169555347752,0.0011872053146362,0.8474702090024948,37946.5,0.20157102039833907
Legal status tied to perceived socioeconomic status.,0.10136523756288707,0.054823756217956446,0.12450266528737543,0.0011073946952819,0.6970224380493164,41455.5,0.6106078918876552
Immigrants from certain regions viewed with suspicion.,0.14784501831858385,0.05455234646797165,0.21859132497506178,0.0010390281677246,0.9272298216819764,38539.5,0.3294961053131843
"Gender stereotypes in professional capabilities (e.g., self-starters).",0.20458086748276982,0.1396496593952179,0.2099426982385351,0.0021895766258239,0.8658430278301239,39913.5,0.7829471787171983
Female professionals often judged differently than male counterparts.,0.14361291537361756,0.09842655062675465,0.13534143805519352,0.007335126399994,0.6438208818435669,39993.5,0.8144074886769455
Assumptions about gender roles in caregiving and education.,0.3374585559771907,0.33811134099960327,0.28265812844028815,0.0011253952980041,0.8418083488941193,40389.5,0.9735961306359548
Gender impacting perceptions of job competence.,0.2365195593045604,0.15599647164344785,0.2265965282277591,0.0039590597152707,0.7877141088247301,39821.5,0.747204716153244
Gender-linked assumptions about child-rearing responsibilities.,0.5019642219307923,0.6389644742012024,0.3797457428518975,0.0536135509610176,0.9977110624313354,40311.5,0.9419521829023174
