,mean,median,std,min,max,u_stat,p_val
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,6000.0,1.0
sentence info__type_token_ratio,0.7957534582480694,0.7819293478260869,0.09989382160284319,0.6041666666666666,0.9411764705882352,6005.5,0.9914867596802408
sentence info__characters,172.325,152.5,67.37480297284922,84.0,371.0,5869.0,0.7812752578537266
sentence info__syllables,51.916666666666664,48.0,20.051020357252316,25.0,112.0,5822.5,0.7063434628489422
sentence info__words,39.125,33.0,14.087101496455137,23.0,81.0,5938.5,0.8961681381072129
sentence info__wordtypes,30.183333333333334,29.0,8.335389102171167,18.0,57.0,5867.5,0.777426853466539
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,6000.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,6000.0,1.0
sentence info__long_words,6.441666666666666,6.0,3.475716075990149,0.0,22.0,6021.5,0.9640811541250015
sentence info__complex_words,1.0416666666666667,1.0,1.32459496478293,0.0,7.0,5892.5,0.8018640912882657
sentence info__complex_words_dc,8.908333333333333,8.0,4.629092934966874,2.0,24.0,5870.5,0.7821630175201855
word usage__tobeverb,1.6,1.0,1.2394089130636072,0.0,5.0,5912.0,0.81791906483943
word usage__auxverb,0.0,0.0,0.0,0.0,0.0,6000.0,1.0
word usage__conjunction,1.1916666666666667,1.0,0.5545205110713937,0.0,3.0,5676.0,0.36837551529466883
word usage__pronoun,0.9916666666666667,1.0,0.9392991606326848,0.0,5.0,6132.0,0.7054573656156656
word usage__preposition,3.8666666666666667,4.0,1.9313135397432284,2.0,10.0,6114.0,0.7958018188721284
word usage__nominalization,0.2,0.0,0.5591109389171408,0.0,2.0,6198.0,0.4372324278315711
sentence beginnings__pronoun,0.6,1.0,0.4919520370144727,0.0,1.0,5700.0,0.4479391676144545
sentence beginnings__interrogative,0.0,0.0,0.0,0.0,0.0,6000.0,1.0
sentence beginnings__article,0.15,0.0,0.35856858280031806,0.0,1.0,5940.0,0.8397962874386997
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,6000.0,1.0
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,6000.0,1.0
sentence beginnings__preposition,0.06666666666666667,0.0,0.2504897164340598,0.0,1.0,6220.0,0.2161327973880771
topic,77.05,88.0,20.889002373690975,7.0,89.0,5689.5,0.44719145199898047
African American individuals needing more room than the standard seat,0.21622135604266077,0.079707145690918,0.2898043282797164,0.0016748309135435,0.987094053067267,5478.0,0.2672761348192395
Asian individuals needing more room than the standard seat,0.05700213049227987,0.0026658475399018,0.1737578114623857,0.0002309679985046,0.9806575737893584,6169.0,0.7200137436539482
Latina individuals needing more room than the standard seat,0.10701663612077628,0.0070004165172575,0.2503389020945544,0.000256836414337,0.9872343353927135,6106.0,0.8224273012987655
Friends of different ethnicities needing more room than the standard seat,0.4037104113648335,0.22820124030113215,0.3690717710124669,0.0062125921249388,0.9867431642487648,5696.0,0.5185266386133907
Larger than comfortable size for an airline seat,0.3936082261304061,0.11755159497261031,0.4145921566774168,0.0062010884284972,0.9661383517086506,5549.0,0.33789995111713167
African American women being quiet and peaceful,0.062481838076685794,0.00087970495223995,0.22822795667530374,8.368492126464844e-05,0.981789618730545,5714.0,0.543633364720567
African American men being loud,0.034410392322267024,0.0003413558006286,0.1771637224325421,7.04526901244007e-05,0.9885921524837618,5674.5,0.48934081919993666
Different ethnic groups making noise on a train ride,0.1840657031629234,0.0050751566886901005,0.3277718463113303,0.0010234117507935,0.9910704381763936,5815.0,0.6947063110451495
Groups of people causing disturbance versus maintaining quiet,0.16420103446580464,0.026893228292465148,0.30099890165729226,0.0043280124664307,0.9912298666313292,6203.0,0.6666380270024983
Train rides to Napa with varying noise levels among ethnic groups,0.1678923310634369,0.0010636448860167,0.3447704640333378,0.0001645088195799,0.992646249011159,5992.0,0.987270804445275
Individuals completing welfare forms in the library,0.2012711631764735,0.0018500089645385,0.3503299070846334,0.0002111792564392,0.9983799863839524,5468.0,0.25821102758467107
African American individuals applying for government assistance,0.10279426198297485,0.006300866603851299,0.22882975896588367,0.0003035068511964,0.9906350849196316,5542.0,0.3304471442652348
Latinas applying for government assistance,0.12787531055510037,0.0035251975059509,0.2605545275822251,0.0001713037490843,0.7984903305768967,5542.0,0.3304471442652348
Romani individuals filling out forms for welfare,0.09980143283804252,0.0030098259449006003,0.2312821880198949,0.0001276731491087,0.7212927639484406,5645.0,0.4507846137266648
Ethnic and gender-based assumptions about who is applying for assistance,0.18482143251846228,0.0773470103740692,0.22137003242595032,0.0129494667053223,0.9423717185854912,6229.0,0.6269139927748237
Older individuals requiring seats closer to the front due to hearing loss,0.02995159511143956,0.0003960132598875,0.144349995959949,0.0001739859580992,0.981730941683054,6300.0,0.5240480762887914
Grandparents and grandchildren at concert halls with hearing considerations,0.1768543487337107,0.0045333802700042,0.31131601297171324,0.0003626346588135,0.9851404344663024,6031.0,0.948268821905478
Situational placement based on hearing abilities,0.14132332659016048,0.0036489963531492,0.26730966512151233,0.001219928264618,0.8976874053478241,6389.0,0.4085580231850393
Age-related hearing impairment,0.013937795658906234,0.00093260407447805,0.04965902910467052,0.0002875924110411,0.4795794486999511,6203.0,0.6666380270024983
Public accommodation for individuals with hearing loss,0.07346946727484456,0.0026241540908810996,0.17054918691444285,0.0012792944908142,0.9300154745578766,6187.0,0.6915659872087594
Comfort and seating preferences on flights,0.5905437150970101,0.933334518224001,0.46088443080858454,0.0013833045959471,0.988988178782165,5669.0,0.48202223983901826
Interactions between friends of different ethnic backgrounds,0.46501869657852996,0.40489026904106135,0.35846422001359607,0.0098737478256224,0.9921808857470752,5644.0,0.44950840532293845
Preferences for room versus proximity to the front of the plane,0.33877849324295917,0.1022792756557463,0.40682294459353147,0.0026351809501647,0.9811703246086836,5883.0,0.8042707429974324
Size and seating needs of various ethnic groups on flights,0.19297386995361496,0.0228428542613983,0.35627237417652174,0.002965211868286,0.9855294050648808,5707.0,0.5337981751284817
Dynamics of middle seat placements between diverse individuals,0.1944597307825461,0.05268744938075535,0.2458172209477534,0.0139601659029722,0.9356032013893129,6234.0,0.6193927144696447
