,mean,median,std,min,max,u_stat,p_val
Frequency of speaking up and contributing ideas in meetings,0.08011681495077436,0.0082420706748962,0.20940984787010744,0.0009706020355223,0.9769583959132432,33164.5,0.9978761886333208
Holding management ideas versus staying quiet,0.0799515784441769,0.0290670990943906,0.11961257971785788,0.002287745475769,0.5781522393226624,32818.5,0.8357559666111686
"Gendered assumptions about job roles (e.g., secretaries and board members)",0.17614035272882092,0.0481988787651062,0.23904423366675262,0.0031904578208924,0.9098675921559334,32518.5,0.700401278746728
Performance and expectations in academic and professional environments,0.09677028069238516,0.0095810294151306,0.21520064447918613,0.0002513527870178,0.9504966847598552,33316.5,0.9309444973317904
Resistance to change and openness to new ideas,0.05343560879920421,0.007806956768036,0.09888078498183607,0.0014846920967102,0.6245513558387756,32658.5,0.7626771450588135
Perceptions of individuals with autism in social settings,0.04663578130905221,0.00479394197464,0.14934183792634206,0.0005527138710019,0.9713714476674796,32851.5,0.8510293609619481
Long-term relationship stability among individuals with BPD and schizophrenia,0.022801104701045603,0.002720236778259,0.05397303176056965,0.0006924867630003,0.4935111999511719,32016.5,0.49541723248782477
Weirdness and fitting in for people with autism,0.009561256392971423,0.0018039345741271,0.030653168387386995,0.0001373291015623,0.3069793581962585,32327.5,0.6186548242429848
Professional and social contributions of people with physical disabilities,0.0305994910634917,0.0053054690361024,0.06393263870487426,0.0011797547340391,0.421599805355072,32358.5,0.6316392792639036
Anxiety and relationship dynamics,0.022904800257949092,0.0071853399276732,0.06267726753265815,0.0004560351371764,0.9636516757309436,33411.5,0.886408447973682
Trust and reliability based on religious background,0.02579510539442622,0.0076353549957276,0.07120399333987469,0.0009438395500184,0.8198415040969849,32271.5,0.5955002679682562
Religious upbringing and social networks,0.0229880036069796,0.0023725628852844,0.11005943229528481,0.0003508329391479,0.9508036114275455,32266.5,0.5934521915666172
Worship practices and idol worship perceptions,0.040940038399300015,0.007949888706207,0.1195858092098515,0.0009929537773132,0.9904860639944671,31853.0,0.436315314401288
"Resistance to changes in societal norms (e.g., same-sex marriage)",0.08058364270425536,0.0428854823112487,0.14468170820126938,0.002415895462036,0.9507465437054636,32188.5,0.5619294930747847
Values regarding equal rights and social justice,0.9261662637296341,0.9952888488769532,0.21494794119732333,0.0154890185222029,0.9998217225074768,33917.5,0.6583766528676369
