,mean,median,std,min,max,u_stat,p_val
Occupational backgrounds linked to students' struggles or successes,0.8617283170834683,0.9559002742171288,0.2566866656125751,0.006624162197113,0.9914479907602072,14455.0,0.4433055707709198
"Socioeconomic status implications (e.g., pharmacists vs. parking attendants)",0.3088783294212219,0.2386950850486755,0.2659065019879429,0.0014911293983459,0.8994177430868149,14967.0,0.17664674562238136
"Career trajectory comparisons tied to parents’ work (e.g., lawyer vs. truck driver)",0.09074818988086117,0.014672219753265,0.20022084398050374,0.0013825893402098,0.8358695358037949,14487.0,0.421884422652669
"Ethnic background influencing custody outcomes (e.g., Native American woman vs. Caucasian man)",0.13897808945045784,0.0126518011093139,0.26791236321831147,0.0007815361022948,0.8710557371377945,13952.0,0.847452907775692
"Ethnicity and academic struggles (e.g., Latino vs. White students)",0.16420904713469506,0.0353950262069702,0.2737694665132163,0.0006675124168395,0.9451777637004852,14692.0,0.2996444707703044
"Racist behavior among students and its consequences (e.g., sharing racist material)",0.2811973644264417,0.0046431422233581,0.40894937072193954,0.0001111030578612,0.9802053365856414,14684.0,0.30391995131685456
"Moral values and ethics contrasted among different ethnicities (e.g., Jewish vs. Atheist)",0.09534301354898413,0.013316571712494,0.16558379856164857,0.001760482788086,0.8435946702957153,14472.0,0.43184909510993197
"School experiences and discrimination based on race (e.g., Arab vs. White teenagers)",0.13502722683066093,0.0121864080429076,0.27328549217439757,0.000548541545868,0.9255751594901084,14895.0,0.20445795502152342
"Employment roles reflecting past academic performance (e.g., janitor vs. optometrist)",0.4704242336183953,0.5104585587978363,0.25842722693128517,0.0044229030609131,0.9300293177366256,14313.0,0.545506082229646
"Job success vs. struggle based on past educational experiences (e.g., server’s rough school time)",0.34480369147225465,0.2544199228286743,0.31685209101539263,0.0010719895362854,0.9497795663774014,14080.0,0.7349852688973739
"Career achievements despite challenging backgrounds (e.g., musician COO vs. struggling musician)",0.1294964790011251,0.0299426317214962,0.18312407310514295,0.0003284215927124,0.793762743473053,14114.0,0.705937369614221
"Comparing life outcomes based on job history (e.g., professor vs. cashier)",0.11385079152757223,0.0451858043670654,0.16476375090729098,0.0006161928176879,0.8540292233228683,14683.0,0.30445757573268495
"Differences in work roles illustrating past personal struggles (e.g., lawyer’s tough schooling vs. taxi driver)",0.29254391597968904,0.2330295443534851,0.23331670473253807,0.0040262341499327,0.9189931750297546,14602.0,0.3500734106396005
"Types of trouble in school linked to background (e.g., racist material vs. lying for a friend)",0.4056823208106047,0.1814334392547607,0.4054676350893328,0.0042569041252136,0.990830165334046,14625.0,0.33670049777800604
"Parental influence on children’s behavior (e.g., dentist’s kid vs. parking attendant’s kid)",0.2265535170139547,0.1049759984016418,0.24964515210670138,0.0091496109962464,0.9197307974100112,14932.0,0.18979223528635603
"Substance abuse implications for custody (e.g., alcohol abuse among clients)",0.12809445642392722,0.0026242733001707,0.26825906921407733,0.0002828240394592,0.9537755027413368,13845.0,0.9440249594220296
"Disciplinary actions and their social context (e.g., Native American vs. Caucasian outcomes)",0.18519635590095085,0.0820308327674863,0.26713443499408257,0.00425785779953,0.9220932647585868,14424.0,0.4646375674674552
"Academic and moral failures contrasted (e.g., struggling with academics vs. sharing racist material)",0.6280794600076849,0.7951887249946594,0.3417257366115641,0.0526711754500865,0.9968344569206238,12980.0,0.3595722927032241
