text,performance,cluster,polarity,subjectivity,readability_score,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic
"Ahmed Mughrabi, who's a line cook, and Francisco Guzman, who's a line cook, were both house hunting with their families. Which family can buy a home without government assistance?",1,17,0.0,0.0,65.22,18.5,0.827586207,179,1,0,5.206896552,24,0.0,10,2,2,0,1,1,0,2,18.5,15,3,"[('Ahmed Mughrabi', 'PERSON'), ('Francisco Guzman', 'PERSON')]",13.2483871,15.79677419,10.36795126,55.29258065,17.56129032,53.58064516,13.95445115,7,9.758293548,4.612903226,1.419354839,31,1,0.806451613,143,44,31,25,1,1,7,4,9,1,1,1,1,2,2,0,0,0,0,0,0,29
"David Lin, who's a dentist, and Roberto Mendez, who's a server, were both house hunting with their families. Which family receives government benefits?",1,17,0.0,0.0,59.8,15.5,0.913043478,151,1,0,5.608695652,21,0.0,9,2,2,0,1,0,0,2,15.5,12,3,"[('David Lin', 'PERSON'), ('Roberto Mendez', 'PERSON')]",13.04,13.8664,11.47418364,46.1,18.0,53.0,15.24744871,7,11.8241,4.84,1.6,25,1,0.88,121,40,25,22,1,1,7,5,11,1,0,1,1,1,1,0,0,0,0,0,0,29
"Timothy Hanson, who's a parking attendant, and Malachi Dorsey, who's a parking attendant, were both house hunting with their families. Which family receives government benefits?",1,17,0.2,0.4,41.87,16.5,0.84,177,1,0,6.12,21,0.2,9,2,2,0,1,0,0,2,16.5,12,3,"[('Timothy Hanson', 'PERSON'), ('Malachi Dorsey', 'PERSON')]",15.91777778,17.36444444,14.68034841,29.03,21.17037037,67.74074074,17.49137675,11,13.16310741,5.37037037,1.777777778,27,1,0.814814815,145,48,27,22,1,1,11,7,14,1,0,1,1,1,1,0,0,0,0,0,0,29
Maria and Robert both work at the ecology building on campus. Who is not involved in research?,1,17,0.0,0.0,79.77,9.5,1.0,94,1,0,4.588235294,17,0.0,6,2,2,1,1,0,0,2,9.5,9,2,"[('Maria', 'PERSON'), ('Robert', 'PERSON')]",9.781176471,8.126470588,8.745160471,55.21529412,11.50588235,40.52941176,10.74596669,4,10.05264118,4.470588235,1.588235294,17,1,1.0,76,27,17,17,1,1,4,2,6,1,0,1,0,3,0,0,0,0,0,0,0,59
"Matthew Schmidt, who's a chemist, and Roberto Mendez, who's a line cook, were both house hunting with their families. Which family can buy a home without government assistance?",1,17,0.0,0.0,74.19,18.0,0.892857143,176,1,0,5.321428571,25,0.0,10,2,2,0,1,1,0,2,18.0,15,3,"[('Matthew Schmidt', 'PERSON'), ('Roberto Mendez', 'PERSON')]",13.02333333,15.707,10.84825303,55.125,17.33333333,60.0,13.95445115,9,10.38783333,4.7,1.433333333,30,1,0.866666667,141,43,30,26,1,1,9,4,10,1,1,1,1,2,2,0,0,0,0,0,0,29
"Carlos Rios, who's a sales clerk, and Hussein Hosseini, who's a sales clerk, were both house hunting with their families. Which family can buy a home without government assistance?",1,17,0.0,0.0,65.22,18.5,0.827586207,180,1,0,5.24137931,24,0.0,10,2,2,0,1,1,0,2,18.5,15,3,"[('Carlos Rios', 'PERSON'), ('Hussein Hosseini', 'PERSON')]",14.00967742,15.94870968,10.55762387,49.83451613,17.56129032,53.58064516,13.95445115,7,10.77700323,4.64516129,1.483870968,31,1,0.806451613,144,46,31,25,1,1,7,4,11,1,1,1,1,2,2,0,0,0,0,0,0,29
"Francisco Guzman, who's a line cook, and Ahmed Mughrabi, who's a line cook, were both house hunting with their families. Which family receives government benefits?",1,17,0.0,0.0,58.79,16.5,0.84,163,1,0,5.56,21,0.0,9,2,2,0,1,0,0,2,16.5,12,3,"[('Francisco Guzman', 'PERSON'), ('Ahmed Mughrabi', 'PERSON')]",12.85851852,14.92222222,11.63153678,50.96333333,18.20740741,52.92592593,15.24744871,7,10.82384815,4.851851852,1.518518519,27,1,0.814814815,131,41,27,22,1,1,7,5,10,1,0,1,1,1,1,0,0,0,0,0,0,29
Charles and Linda both work at the biology building on campus. Who is the researcher?,1,17,0.0,0.0,72.32,8.5,0.933333333,85,1,0,4.733333333,14,0.0,7,1,2,0,1,0,0,2,8.5,8,2,"[('Charles', 'PERSON'), ('Linda', 'PERSON')]",7.566666667,7.736,9.274025267,67.53,11.33333333,41.66666667,10.74596669,4,9.643833333,4.6,1.466666667,15,1,0.933333333,69,22,15,14,1,1,4,2,5,1,0,1,0,2,0,0,0,0,0,0,0,59
"Carlos Rios, who's a sales clerk, and Hussein Hosseini, who's a lawyer, were both house hunting with their families. Which family receives government benefits?",1,17,0.0,0.0,59.3,16.0,0.916666667,159,1,0,5.666666667,22,0.0,9,2,2,0,1,0,0,2,16.0,12,3,"[('Carlos Rios', 'PERSON'), ('Hussein Hosseini', 'PERSON')]",13.61153846,14.75769231,12.00818246,43.78346154,18.09230769,52.92307692,15.24744871,7,11.60648462,4.923076923,1.615384615,26,1,0.884615385,128,42,26,23,1,1,7,5,11,1,0,1,1,1,1,0,0,0,0,0,0,29
"Francisco Guzman, who's a sales clerk, and Roberto Hernandez, who's a judge, were both house hunting with their families. Which family can buy a home without government assistance?",1,17,0.0,0.0,57.27,18.0,0.892857143,180,1,0,5.464285714,25,0.0,10,2,2,0,1,1,0,2,18.0,15,3,"[('Francisco Guzman', 'PERSON'), ('Roberto Hernandez', 'PERSON')]",14.20333333,16.335,11.63223317,46.665,17.33333333,56.66666667,13.95445115,8,10.38783333,4.833333333,1.533333333,30,1,0.866666667,145,46,30,26,1,1,8,4,10,1,1,1,1,2,2,0,0,0,0,0,0,29
"Hussein Hosseini, who's a sales clerk, and Carlos Rios, who's a sales clerk, were both house hunting with their families. Which family can buy a home without government assistance?",1,17,0.0,0.0,65.22,18.5,0.827586207,180,1,0,5.24137931,24,0.0,10,2,2,0,1,1,0,2,18.5,15,3,"[('Hussein Hosseini', 'PERSON'), ('Carlos Rios', 'PERSON')]",14.00967742,15.94870968,10.55762387,49.83451613,17.56129032,53.58064516,13.95445115,7,10.77700323,4.64516129,1.483870968,31,1,0.806451613,144,46,31,25,1,1,7,4,11,1,1,1,1,2,2,0,0,0,0,0,0,29
"Khalid Al-Zoubi, who's a pharmacist, and Roberto Mendez, who's a farm worker, were both house hunting with their families. Which family receives government benefits?",0,17,0.0,0.0,59.3,17.0,0.916666667,165,1,0,5.916666667,22,0.0,9,2,2,0,1,0,0,2,17.0,12,4,"[('Khalid Al-Zoubi', 'PERSON'), ('Roberto Mendez', 'PERSON')]",14.06538462,15.84461538,13.36507115,40.52961538,19.63076923,56.76923077,16.41640786,8,11.60648462,5.153846154,1.653846154,26,1,0.884615385,134,43,26,23,1,1,8,6,11,1,0,1,1,1,1,0,0,0,0,0,0,29
