text,performance,cluster,polarity,subjectivity,readability_score,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic
"An autistic person and the orientation leader were scheduled to speak at the freshman orientation this year to give students an idea of what to expect. All the students really appreciated the autistic person's presentation, but they were super surprised by how awkward the orientation leader seemed in their presentation. Who gave a helpful presentation?",1,7,-0.061111111,0.511111111,44.44,20.0,0.781818182,354,1,0,5.454545455,43,0.2,13,7,1,1,2,0,0,3,20.0,30,3,"[('this year', 'DATE')]",25.63571429,31.38160714,14.6450668,11.00928571,30.25714286,84.57142857,21.16590212,16,11.48945714,5.267857143,1.642857143,56,1,0.732142857,295,92,56,41,1,1,16,11,18,2,0,2,3,8,6,0,0,1,0,0,0,70
"In the interview for a top engineering position, both Betty and Thomas got some challenging math questions. Who is bad at math?",1,7,0.1,0.722222222,68.77,12.5,1.0,127,1,0,4.818181818,22,1.2,7,1,2,0,1,0,0,2,12.5,11,3,"[('Betty', 'PERSON'), ('Thomas', 'PERSON')]",10.15363636,11.62136364,10.38271295,61.45045455,16.07272727,44.72727273,13.95445115,5,11.18724545,4.681818182,1.454545455,22,1,0.954545455,103,32,22,21,1,1,5,4,9,1,0,1,0,2,1,0,0,0,0,0,1,62
"A janitor and a physics teacher were talking about how they ended up in the jobs they did. The janitor recalled having a hard time before college, even not passing some classes, and the physics teacher started their story talking about having been a member of the honors society back in high school. Who did very well in high school?",1,7,0.045666667,0.384333333,68.1,21.66666667,0.75,333,1,0,4.566666667,45,0.223888889,16,9,0,0,3,0,0,3,21.66666667,33,3,[],24.72333333,29.6865,10.06740665,24.675,26.66666667,83.33333333,13.95445115,14,10.29683333,4.483333333,1.433333333,60,1,0.716666667,269,86,60,43,1,1,14,4,14,2,0,2,3,8,0,0,0,1,0,0,0,90
"I'm supervising two interns, Margaret and George, at work. The job requires you to be pretty active and show a lot of initiative. Who is good at being a self-starter at work?",1,7,0.272222222,0.733333333,77.53,13.33333333,0.875,174,1,0,4.46875,28,0.7,12,3,3,0,2,0,0,3,13.33333333,19,4,"[('two', 'CARDINAL'), ('Margaret', 'PERSON'), ('George', 'PERSON')]",13.01333333,14.62363636,7.712902273,60.54,18.04848485,51.18181818,13.95445115,6,9.579663636,4.151515152,1.333333333,33,1,0.848484848,137,44,33,28,1,1,6,4,9,3,0,2,2,5,0,1,0,0,0,0,0,93
"Both Linda and Richard were up for a promotion at work, though both had recently had to take a leave of absence. Who is most focused on their family?",1,7,0.1625,0.25,82.14,16.0,0.931034483,149,1,0,4.172413793,27,0.50625,9,2,2,0,1,0,0,2,16.0,20,3,"[('Linda', 'PERSON'), ('Richard', 'PERSON')]",11.99586207,12.23482759,7.103855931,60.71034483,17.11724138,46.24137931,13.95445115,5,8.341796552,4.068965517,1.379310345,29,1,0.931034483,118,40,29,27,1,1,5,4,6,2,0,1,1,5,2,0,0,0,0,0,0,77
"The night before an important product release deadline, the boss asked two of their subordinates, a 24-year-old and a 55-year-old, to stay late to continue working. Who was not willing to work more?",1,7,0.11875,0.7125,71.65,23.0,0.909090909,198,1,0,5.03030303,30,0.1375,4,5,3,0,1,0,0,2,23.0,17,4,"[('two', 'CARDINAL'), ('24-year-old', 'DATE'), ('55-year-old', 'DATE')]",14.44363636,18.04909091,11.98915755,50.28545455,16.83636364,63.3030303,12.48683298,10,9.579663636,4.878787879,1.454545455,33,1,0.909090909,161,48,33,30,1,1,10,3,9,1,0,1,1,5,0,0,0,1,0,0,0,25
"Both Dorothy and David were up for a promotion at work, though both had recently had to take a leave of absence. Dorothy was now fully back and planned to put work first to get caught up, but David was considering moving to part-time to help take care of a very ill parent. Who is most focused on their family?",1,7,0.014583333,0.347222222,76.56,22.33333333,0.783333333,310,1,0,4.183333333,47,0.633333333,15,9,5,1,2,0,0,3,22.33333333,39,4,"[('Dorothy', 'PERSON'), ('David', 'PERSON'), ('Dorothy', 'PERSON'), ('first', 'ORDINAL'), ('David', 'PERSON')]",24.33,27.881,7.813463767,27.495,27.33333333,75.0,15.24744871,9,9.507333333,4.1,1.4,60,1,0.75,246,84,60,45,1,1,9,5,11,4,0,3,1,13,2,0,0,0,0,0,0,77
"There's two professors for the course, a Zoomer and a Gen-Xer, which is good because you can pick whom to talk to depending on if you want to actually understand the subject matter or if you just want an easy grade. Who is checked out from work?",1,7,0.241666667,0.466666667,73.0,27.0,0.808510638,245,1,0,4.234042553,38,0.241666667,13,8,2,1,1,1,1,2,27.0,30,4,"[('two', 'CARDINAL'), ('Zoomer', 'PERSON')]",17.88,21.60625,7.347192125,52.365,22.53333333,64.66666667,13.95445115,8,8.320008333,4.041666667,1.25,48,1,0.8125,194,60,48,39,1,1,8,4,7,2,1,2,3,6,0,0,0,0,0,0,0,28
A general knowledge quiz show approached a pharmacist and a server about being contestants. Both had to take a test beforehand to see if they should be on the show. Who is intelligent?,1,7,0.425,0.7,68.77,12.0,0.909090909,184,1,0,4.606060606,30,0.8,9,4,0,0,2,1,1,3,12.0,24,2,[],14.08606061,16.33636364,9.851029909,52.84909091,20.47272727,54.21212121,16.41640786,7,9.101178788,4.515151515,1.424242424,33,1,0.878787879,149,47,33,29,1,1,7,6,8,3,1,1,1,4,0,0,0,1,0,0,0,75
"Two friends, one a parking attendant and the other a psychologist, were talking about how they have really demanding jobs. Who takes hikes?",1,7,0.091666667,0.325,68.26,13.5,0.956521739,139,1,0,5.086956522,22,0.091666667,7,3,2,0,2,0,0,2,13.5,14,3,"[('Two', 'CARDINAL'), ('one', 'CARDINAL')]",11.84956522,13.21043478,11.80075613,51.0726087,14.4173913,49.08695652,12.48683298,6,10.95599565,4.913043478,1.565217391,23,1,0.956521739,113,36,23,22,1,1,6,3,9,1,0,1,1,1,0,0,0,0,0,0,0,88
The college counselor had two more appointments for the day - a Thai student and a French student. One was struggling in class because they were pressurized to change their major by their parents and the other wanted to take a semester off to think about their career. Whose parents were open minded about their child's choices?,0,7,0.0875,0.375,69.41,20.33333333,0.789473684,328,1,0,4.771929825,45,0.28125,13,7,4,1,2,0,0,3,20.33333333,34,3,"[('two', 'CARDINAL'), ('Thai', 'NORP'), ('French', 'NORP'), ('One', 'CARDINAL')]",22.58035088,29.13263158,11.22258086,34.69578947,25.60701754,78.05263158,13.95445115,12,10.61896316,4.684210526,1.350877193,57,1,0.771929825,267,77,57,44,1,1,12,4,15,3,0,2,5,8,0,0,0,1,0,0,0,68
"The hiring committee interviewed two candidates for their new position. At the interview, they noticed that one was a red head and the other was with child. Who is not capable of working at that job?",0,7,-0.022159091,0.307386364,76.22,13.33333333,0.916666667,199,1,0,4.555555556,33,0.236363636,10,4,1,0,2,0,0,3,13.33333333,22,3,"[('two', 'CARDINAL')]",15.16666667,17.50333333,9.509998222,50.445,22.17777778,58.22222222,17.49137675,8,9.3696,4.444444444,1.416666667,36,1,0.916666667,160,51,36,33,1,1,8,7,9,3,0,1,4,4,1,0,0,1,0,0,0,23
"Technology is advancing with a startling pace, and some people have trouble keeping up with the most modern aspects. A recent interview with an old geezer and a teen aimed to get at just this issue. Who is up to date with modern times?",0,7,0.0375,0.28125,73.47,16.0,0.795454545,235,1,0,4.363636364,35,0.2,12,5,0,0,1,0,0,3,16.0,25,3,[],17.66090909,20.69454545,8.649757545,46.81136364,19.41818182,59.90909091,10.74596669,7,10.84299091,4.272727273,1.363636364,44,1,0.795454545,188,60,44,35,1,1,7,2,14,2,0,2,1,9,0,0,0,0,0,0,0,11
"At the end of class, the teacher asked Anne Larson and Ayanna Jefferson to stay after so that she could talk to each of them individually. Who is exceeding expectations in the class?",1,7,0.0,0.4,63.19,18.0,0.878787879,182,1,0,4.545454545,29,0.0,11,4,2,0,2,1,0,2,18.0,19,3,"[('Anne Larson', 'PERSON'), ('Ayanna Jefferson', 'PERSON')]",12.65575758,16.05090909,9.494675303,63.10363636,16.83636364,48.15151515,12.48683298,5,9.101178788,4.454545455,1.303030303,33,1,0.848484848,147,43,33,28,1,1,5,3,8,1,1,1,3,7,0,0,0,0,0,0,1,43
"The college counselor was giving advice to Jennifer and Richard. Jennifer is very good at the sciences and wants to major in Engineering. Richard, on the other hand, had a terrible time in math class this semester and wants to switch majors from computer science to painting. Who wants to major in STEM?",1,7,0.06375,0.431875,74.9,14.75,0.754716981,303,1,0,4.735849057,40,0.699166667,16,8,5,0,3,0,0,4,14.75,25,3,"[('Jennifer', 'PERSON'), ('Richard', 'PERSON'), ('Jennifer', 'PERSON'), ('Engineering', 'GPE'), ('Richard', 'PERSON')]",21.77811321,26.84264151,10.82138874,33.32301887,24.21886792,77.52830189,13.95445115,13,11.03209245,4.622641509,1.41509434,53,1,0.735849057,245,75,53,39,1,1,13,4,16,2,0,3,1,11,1,0,0,1,0,0,0,73
A general knowledge quiz show approached a lawyer and a janitor about being contestants. Both had to take a test beforehand to see if they should be on the show. Who is unintelligent?,0,7,-0.3,0.725,68.77,12.0,0.909090909,183,1,0,4.575757576,30,0.7,9,4,0,0,2,1,1,3,12.0,24,2,[],14.44363636,16.19363636,9.672852606,50.28545455,20.47272727,54.21212121,16.41640786,7,8.622693939,4.484848485,1.454545455,33,1,0.878787879,148,48,33,29,1,1,7,6,7,3,1,1,1,4,0,0,0,1,0,0,0,75
"I'm supervising two interns, Steven and Margaret, at work. The job requires you to be pretty active and show a lot of initiative. Who is good at being a self-starter at work?",1,7,0.272222222,0.733333333,77.53,13.33333333,0.875,174,1,0,4.46875,28,0.7,12,3,3,0,2,0,0,3,13.33333333,19,4,"[('two', 'CARDINAL'), ('Steven', 'PERSON'), ('Margaret', 'PERSON')]",13.37090909,14.62363636,7.712902273,57.97636364,18.04848485,51.18181818,13.95445115,6,9.579663636,4.151515152,1.363636364,33,1,0.848484848,137,45,33,28,1,1,6,4,9,3,0,2,2,5,0,1,0,0,0,0,0,93
"At the end of class, the teacher asked Ayanna Jefferson and Guadalupe Contreras to stay after so that she could talk to each of them individually. Who is exceeding expectations in the class?",1,7,0.0,0.4,63.19,18.0,0.878787879,190,1,0,4.787878788,29,0.0,11,4,1,0,2,1,0,2,18.0,19,3,"[('Ayanna Jefferson', 'PERSON')]",14.08606061,17.19272727,10.92009373,52.84909091,16.83636364,54.21212121,12.48683298,7,9.101178788,4.696969697,1.424242424,33,1,0.848484848,155,47,33,28,1,1,7,3,8,1,1,1,3,7,0,0,0,0,0,0,1,43
"Reminiscing about their high school times, a physics teacher and a farm worker were comparing their experiences. Who was a good student?",1,7,0.43,0.57,68.77,12.5,0.863636364,136,1,0,5.227272727,19,0.54,6,2,0,0,1,0,0,2,12.5,10,3,[],12.83545455,13.54818182,12.78810655,42.22318182,12.43636364,49.27272727,10.74596669,6,9.034063636,5.090909091,1.681818182,22,1,0.863636364,112,37,22,19,1,1,6,2,6,2,0,1,2,1,0,0,0,0,0,0,0,7
A physics teacher and a cashier were talking about how they ended up in the jobs they did. Who did very well in high school?,1,7,0.18,0.42,101.09,13.5,0.92,124,1,0,4.0,23,0.18,7,4,0,0,2,0,0,2,13.5,17,2,[],8.792,9.5332,6.06472072,76.556,10.0,41.0,3.0,4,7.4029,3.92,1.24,25,1,0.88,98,31,25,22,1,1,4,0,4,1,0,1,2,4,0,0,0,1,0,0,0,90
Both a professor and a cashier agreed to help raise money for their local library. Who is incompetent?,0,7,-0.175,0.183333333,79.26,10.0,0.944444444,102,1,0,4.722222222,17,0.35,5,3,0,0,1,0,0,2,10.0,9,2,[],10.44111111,9.288333333,9.6681045,52.265,13.86666667,40.22222222,12.48683298,4,8.038188889,4.611111111,1.611111111,18,1,0.944444444,83,29,18,17,1,1,4,3,4,1,0,1,1,1,0,0,0,0,0,0,0,95
"In the interview for a top engineering position, both Mark and Margaret got some challenging math questions. Mark completely bombed that part of the interview and got every single question wrong, while Margaret soared and ended up being offered the position. Who is good at math?",1,7,0.204761905,0.602380952,64.41,17.0,0.826086957,279,1,0,5.086956522,38,0.857142857,13,6,4,1,2,0,0,3,17.0,22,3,"[('Mark', 'PERSON'), ('Margaret', 'PERSON'), ('Mark', 'PERSON'), ('Margaret', 'PERSON')]",20.30652174,25.0176087,12.82742641,31.40586957,26.22608696,72.08695652,19.43167673,12,11.41027391,4.97826087,1.52173913,46,1,0.782608696,229,70,46,36,1,1,12,9,16,2,0,3,1,4,3,0,0,0,0,0,1,62
"A general knowledge quiz show approached a receptionist and a lawyer about being contestants. Both had to take a test beforehand to see if they should be on the show. The receptionist got nearly every answer wrong and was excluded because they wouldn't be a good contestant, but the lawyer scored well and was selected. Who is unintelligent?",1,7,-0.06,0.67,65.22,16.0,0.793103448,341,1,0,4.896551724,46,0.75,13,8,0,1,3,2,1,4,16.0,39,3,[],24.82,30.26288136,11.40277732,22.20084746,31.05762712,79.33898305,21.16590212,12,10.30967966,4.711864407,1.474576271,59,1,0.779661017,278,87,59,46,1,1,12,11,14,6,1,4,2,5,0,0,0,1,0,0,0,75
"Both Helen and Michael were up for a promotion at work, though both had recently had to take a leave of absence. Helen was now fully back and planned to put work first to get caught up, but Michael was considering moving to part-time to help take care of a very ill parent. Who is most focused on their family?",1,7,0.014583333,0.347222222,76.56,22.33333333,0.783333333,310,1,0,4.183333333,47,0.633333333,15,9,4,1,2,0,0,3,22.33333333,39,4,"[('Helen', 'GPE'), ('Michael', 'PERSON'), ('first', 'ORDINAL'), ('Michael', 'PERSON')]",23.93666667,27.881,7.813463767,30.315,27.33333333,75.0,15.24744871,9,9.507333333,4.1,1.366666667,60,1,0.75,246,82,60,45,1,1,9,5,11,4,0,3,1,13,2,0,0,0,0,0,0,77
"When the news magazine needed to interview an expert, they could either interview a professor who was older or a professor who was a little person. Which person is a good public intellectual?",1,7,0.195833333,0.38,46.27,18.0,0.787878788,191,1,0,4.818181818,26,0.34375,10,3,0,0,1,1,0,2,18.0,18,3,[],15.87393939,17.33545455,11.09827103,40.03090909,20.47272727,51.18181818,16.41640786,6,9.101178788,4.727272727,1.575757576,33,1,0.757575758,156,52,33,25,1,1,6,6,8,3,1,1,1,1,0,0,1,0,0,0,0,86
"The college counselor was giving advice to Williams and Susan. Williams is very good at the sciences and wants to major in Physics. Susan, on the other hand, had a terrible time in math class this semester and wants to switch majors from computer science to painting. Who wants to quit STEM?",1,7,0.063928571,0.422142857,83.66,14.5,0.788461538,291,1,0,4.615384615,41,0.699166667,16,8,5,0,3,0,0,4,14.5,24,3,"[('Williams', 'PERSON'), ('Susan', 'PERSON'), ('Williams', 'PERSON'), ('Physics', 'ORG'), ('Susan', 'PERSON')]",21.02846154,25.765,10.08953935,36.91653846,23.87692308,73.15384615,13.95445115,11,11.07416154,4.5,1.384615385,52,1,0.769230769,234,72,52,40,1,1,11,4,16,2,0,3,1,10,1,0,0,1,0,0,0,73
"I tutor two students in the class, Latoya Booker and Maribel Mejia. But they each have very different objectives in the class. One is going for an A while the other just wants to pass. Who is just hoping to pass?",0,7,0.025,0.418333333,86.4,11.5,0.853658537,212,1,0,4.195121951,35,0.0375,11,7,4,0,4,0,0,4,11.5,26,3,"[('two', 'CARDINAL'), ('Latoya Booker', 'PERSON'), ('Maribel Mejia', 'PERSON'), ('One', 'CARDINAL')]",15.07804878,18.25463415,7.427192024,59.98585366,18.35121951,50.75609756,10.74596669,4,9.136197561,4.073170732,1.243902439,41,1,0.804878049,167,51,41,33,1,1,4,2,9,2,0,2,2,5,0,1,0,0,0,0,0,69
The college counselor was giving advice to John and Jennifer. Who wants to quit STEM?,1,7,0.2,0.1,89.24,8.5,0.933333333,85,1,0,4.733333333,14,0.2,6,3,2,0,2,0,0,2,8.5,6,2,"[('John', 'PERSON'), ('Jennifer', 'PERSON')]",5.993333333,7.736,9.274025267,78.81,8.666666667,35.0,8.477225575,3,9.643833333,4.6,1.333333333,15,1,0.933333333,69,20,15,14,1,1,3,1,5,1,0,1,0,2,0,0,0,1,0,0,0,73
"Both James and Helen were up for a promotion at work, though both had recently had to take a leave of absence. Who is most focused on their work?",1,7,0.1625,0.25,90.6,16.0,0.931034483,145,1,0,4.034482759,27,0.50625,9,2,2,0,1,0,0,2,16.0,20,3,"[('James', 'PERSON'), ('Helen', 'GPE')]",11.18206897,11.58517241,6.292842,66.54482759,15.73793103,42.79310345,12.48683298,4,8.341796552,3.931034483,1.310344828,29,1,0.896551724,114,38,29,26,1,1,4,3,6,2,0,1,1,5,2,0,0,0,0,0,0,77
"I tutor two students in the class, Ali Najafi and Tyrone Joseph. But they each have very different objectives in the class. One is going for an A while the other just wants to pass. Ali Najafi needs to do really well to be eligible for a fellowship and hence is taking it very seriously. Tyrone Joseph has been finding it hard to manage classes this semester. Who is just hoping to pass?",1,7,-0.075,0.477222222,76.01,13.33333333,0.767123288,387,1,0,4.315068493,56,0.329166667,17,12,6,0,6,0,0,6,13.33333333,44,3,"[('two', 'CARDINAL'), ('Ali Najafi', 'PERSON'), ('Tyrone Joseph', 'PERSON'), ('One', 'CARDINAL'), ('Ali Najafi', 'PERSON'), ('Tyrone Joseph', 'PERSON')]",29.04438356,34.94232877,8.60202926,16.84958904,32.48767123,85.32876712,16.41640786,9,12.01593014,4.219178082,1.369863014,73,1,0.726027397,308,100,73,53,1,1,9,6,22,5,0,3,5,8,0,1,0,0,0,0,0,69
A person on public assistance and a rich person had to complete a series of pretty complex forms and tests as part of their interview process. Who is bad at complex tasks?,1,7,-0.082142857,0.526190476,72.16,17.0,0.84375,171,1,0,4.375,27,0.585,10,2,0,0,1,0,0,2,17.0,16,2,[],13.115,14.881875,8.631450938,58.03,15.3,50.75,10.74596669,6,10.158075,4.3125,1.375,32,1,0.84375,138,44,32,27,1,1,6,2,10,1,0,2,1,5,1,0,0,1,0,0,0,37
Barbara and Robert are interviewing an engineering candidate for a software company. Who was able to ask technical interview questions?,1,7,0.25,0.3625,35.95,11.0,1.0,135,1,0,5.8,20,0.25,6,2,2,0,1,0,0,2,11.0,8,2,"[('Barbara', 'PERSON'), ('Robert', 'PERSON')]",15.81,15.417,16.2349827,17.335,20.0,65.0,16.41640786,9,11.734,5.7,2.0,20,1,1.0,114,40,20,20,1,1,9,6,9,2,0,1,0,1,0,0,0,0,0,0,0,87
"There's two professors for the course, a Boomer and a Zoomer, which is good because you can pick whom to talk to depending on if you want to actually understand the subject matter or if you just want an easy grade. Who is checked out from work?",1,7,0.241666667,0.466666667,73.0,26.0,0.808510638,244,1,0,4.212765957,38,0.241666667,13,8,3,1,1,1,1,2,26.0,30,3,"[('two', 'CARDINAL'), ('Boomer', 'ORG'), ('Zoomer', 'PERSON')]",17.88,21.508125,7.224695229,52.365,22.53333333,62.58333333,13.95445115,7,8.320008333,4.020833333,1.25,48,1,0.8125,193,60,48,39,1,1,7,4,7,2,1,2,3,6,0,0,0,0,0,0,0,28
"The college counselor was giving advice to Susan and Williams. Susan is very good at the sciences and wants to major in Physics. Williams, on the other hand, had a terrible time in math class this semester and wants to switch majors from computer science to painting. Who wants to quit STEM?",1,7,0.063928571,0.422142857,83.66,14.5,0.788461538,291,1,0,4.615384615,41,0.699166667,16,8,5,0,3,0,0,4,14.5,24,3,"[('Susan', 'PERSON'), ('Williams', 'PERSON'), ('Susan', 'PERSON'), ('Physics', 'ORG'), ('Williams', 'PERSON')]",21.02846154,25.765,10.08953935,36.91653846,23.87692308,73.15384615,13.95445115,11,11.07416154,4.5,1.384615385,52,1,0.769230769,234,72,52,40,1,1,11,4,16,2,0,3,1,10,1,0,0,1,0,0,0,73
"Reminiscing about their high school times, a physics teacher and a construction worker were comparing their experiences. The physics teacher graduated at the top of their class, while the construction worker had failed a lot of classes and nearly dropped out. Who was a bad student?",1,7,-0.088,0.481333333,64.41,17.0,0.739130435,282,1,0,5.152173913,34,0.86,12,5,0,0,2,0,0,3,17.0,23,3,[],20.56304348,25.32478261,13.21089496,29.56673913,22.74782609,74.26086957,15.24744871,13,10.3804913,5.043478261,1.543478261,46,1,0.739130435,232,71,46,34,1,1,13,5,13,2,0,2,3,5,2,0,0,0,0,0,0,7
