,mean,median,std,min,max,u_stat,p_val
readability grades__DaleChallIndex,10.11631198584264,10.5006098,1.9200281831538872,0.0,13.15332162,308565.0,0.011778595960639404
sentence info__characters_per_word,4.834121320934011,4.739130435,0.5756980689336865,3.90625,6.416666667,410425.0,8.292986408432775e-06
sentence info__syll_per_word,1.4845946926142133,1.464285714,0.21499281759334163,1.1,2.166666667,373955.0,0.05002745390133328
sentence info__words_per_sentence,35.56345177664975,34.0,15.798226594610307,12.0,89.0,265256.5,4.112194461004656e-08
sentence info__sentences_per_paragraph,1.0,1.0,0.0,1.0,1.0,345341.0,1.0
sentence info__type_token_ratio,0.8101277114365482,0.782608696,0.11884482226876075,0.622222222,1.0,337732.5,0.6022789720286867
sentence info__characters,167.36040609137055,164.0,68.36521862907772,71.0,405.0,271262.0,3.904480566245448e-07
sentence info__syllables,51.23857868020305,49.0,20.794645455073194,21.0,122.0,265078.5,3.852242637566078e-08
sentence info__words,35.56345177664975,34.0,15.798226594610307,12.0,89.0,265256.5,4.112194461004656e-08
sentence info__wordtypes,27.416243654822335,26.0,10.078737980881744,12.0,64.0,242518.0,1.852544902039573e-12
sentence info__sentences,1.0,1.0,0.0,1.0,1.0,345341.0,1.0
sentence info__paragraphs,1.0,1.0,0.0,1.0,1.0,345341.0,1.0
sentence info__long_words,7.538071065989848,7.0,3.607648102525876,2.0,20.0,282767.5,1.731661277998532e-05
sentence info__complex_words,2.8984771573604062,2.0,1.9768681982368073,1.0,9.0,240727.0,5.327504723716677e-13
sentence info__complex_words_dc,10.126903553299492,9.0,4.72608232456966,1.0,19.0,263570.5,2.0306527852927187e-08
word usage__tobeverb,1.0812182741116751,1.0,0.7716286368025365,0.0,5.0,185857.0,3.732118198804873e-29
word usage__auxverb,0.28426395939086296,0.0,0.7001501962557007,0.0,2.0,360096.5,0.06643348935661442
word usage__conjunction,1.3045685279187818,1.0,0.6840973806025804,0.0,5.0,233337.0,1.462436978074156e-16
word usage__pronoun,1.0761421319796953,1.0,1.362504199619636,0.0,7.0,216348.5,1.2171125117667275e-19
word usage__preposition,3.2944162436548226,3.0,2.0958217153641527,1.0,10.0,236985.0,7.778587567193731e-14
word usage__nominalization,0.18274111675126903,0.0,0.387438736414232,0.0,1.0,320580.0,0.022393118273727478
sentence beginnings__pronoun,0.005076142131979695,0.0,0.07124704998790965,0.0,1.0,294396.5,1.032711592925291e-08
sentence beginnings__interrogative,0.005076142131979695,0.0,0.07124704998790966,0.0,1.0,339214.0,0.09768745402352011
sentence beginnings__article,0.04060913705583756,0.0,0.19788585278491935,0.0,1.0,283520.0,1.9668618866985947e-09
sentence beginnings__subordination,0.0,0.0,0.0,0.0,0.0,334013.5,0.009824200772978143
sentence beginnings__conjunction,0.0,0.0,0.0,0.0,0.0,345341.0,1.0
sentence beginnings__preposition,0.08121827411167512,0.0,0.27386600714297255,0.0,1.0,331822.0,0.09787735571160373
topic,40.33502538071066,50.0,26.13640516840263,0.0,93.0,284884.5,3.456251113353704e-05
